Fighter,KD,Strikes,TD,Sub,Win_Rate,Total_Matches
Piotr Hallmann,0.0,46.83333333333333,2.0,0.3333333333333333,33.33333333333333,3.0
Poliana Botelho,0.1,33.75,0.55,0.0,45.0,3.5
Polyana Viana,0.25,18.833333333333336,0.25,1.5833333333333333,66.66666666666666,4.0
Preston Parsons,0.0,53.75,2.75,3.25,50.0,1.5
Priscila Cachoeira,0.25,41.5,0.125,0.0,50.0,4.0
Punahele Soriano,0.75,35.625,0.125,0.0,50.0,3.0
Quinn Mulhern,0.0,12.5,0.0,0.0,0.0,2.0
Quinton Jackson,0.65,38.5375,0.375,0.0,57.5,6.5
Rachael Ostovich,0.0,23.5,1.25,0.5,25.0,2.0
Rafa Garcia,0.0,45.5,3.875,0.25,50.0,3.0
Rafael Alves,0.25,19.75,0.25,1.0,25.0,2.0
Rafael Carino,0.0,8.0,1.0,0.0,100.0,1.0
Rafael Cavalcante,0.16666666666666666,16.666666666666664,0.0,0.0,16.666666666666664,2.5
Rafael Dos Anjos,0.18609022556390975,54.659774436090224,2.2067669172932334,0.5939849624060151,66.54135338345864,16.5
Rafael Fiziev,0.14285714285714285,63.785714285714285,0.5714285714285714,0.0,85.71428571428572,4.0
Rafael Natal,0.3142857142857143,38.95,2.2071428571428573,0.39285714285714285,51.42857142857143,8.5
Rafaello Oliveira,0.0,23.125,1.75,1.125,25.0,4.0
Rainy Martinez,0.0,0.0,0.0,0.0,0.0,1.0
Ramazan Emeev,0.07142857142857142,22.428571428571427,1.6428571428571428,0.7857142857142857,35.714285714285715,4.0
Rameau Thierry Sokoudjou,0.3333333333333333,20.0,0.6666666666666666,0.6666666666666666,33.33333333333333,3.0
Ramiro Hernandez,0.0,22.0,0.0,0.0,0.0,2.0
Ramiz Brahimaj,0.0,23.666666666666668,1.0,1.1666666666666665,33.33333333333333,2.0
Ramona Pascual,0.0,47.75,1.25,0.0,0.0,1.5
Ramsey Nijem,0.30000000000000004,25.8,3.0,0.6000000000000001,50.0,5.0
Randa Markos,0.0,37.33766233766234,0.9545454545454546,0.18831168831168832,44.80519480519481,9.0
Randy Brown,0.25,46.5,0.5,0.5,75.0,7.5
Randy Costa,0.5,29.0,0.0,0.0,33.33333333333333,3.0
Randy Couture,0.038461538461538464,32.27272727272727,2.132867132867133,0.45104895104895104,65.73426573426573,12.0
Rani Yahya,0.0,20.25595238095238,2.1547619047619047,1.3154761904761905,69.04761904761904,9.5
Raoni Barcelos,0.55,68.975,1.275,0.325,62.5,4.5
Raphael Assuncao,0.16666666666666666,42.75,1.4615384615384617,0.12179487179487179,68.58974358974359,9.5
Raphael Pessoa,0.3333333333333333,19.333333333333332,0.0,0.0,33.33333333333333,3.0
Raquel Pennington,0.0,56.548611111111114,0.8888888888888888,0.5763888888888888,70.13888888888889,8.5
Rashad Coulter,0.5,61.666666666666664,0.0,0.0,50.0,2.0
Rashad Evans,0.16666666666666666,26.833333333333336,2.291666666666667,0.0,60.606060606060595,11.5
Rashid Magomedov,1.0,68.75,0.625,0.125,87.5,3.0
Raul Rosas Jr.,0.0,3.0,2.0,2.0,100.0,1.0
Raulian Paiva,0.125,40.833333333333336,0.41666666666666663,0.125,37.5,3.5
Ray Borg,0.0,22.58571428571429,3.5857142857142854,1.0571428571428572,58.57142857142857,6.0
Ray Rodriguez,0.0,2.0,0.5,0.0,0.0,1.0
Ray Wizard,0.0,1.0,0.0,0.0,0.0,1.0
Razak Al-Hassan,0.0,22.0,0.5,0.0,0.0,2.0
Reese Andy,0.0,32.0,0.5,0.0,0.0,2.0
Reginaldo Vieira,0.0,50.5,1.25,1.0,50.0,1.5
Remco Pardoel,0.0,2.375,0.875,1.25,37.5,2.5
Renan Barao,0.2361111111111111,54.59027777777778,1.3611111111111112,0.2847222222222222,52.77777777777778,8.5
Renato Moicano,0.07142857142857142,42.92857142857143,1.0,0.42857142857142855,64.28571428571428,7.0
Renato Sobral,0.0,17.083333333333332,1.5833333333333335,1.7083333333333335,58.33333333333333,5.0
Renato Verissimo,0.0,10.0,0.75,2.75,25.0,1.5
Renee Forte,0.5,31.333333333333332,1.8333333333333335,0.0,50.0,2.0
Renzo Gracie,0.0,34.0,0.0,0.0,0.0,1.0
Reuben Duran,0.0,46.833333333333336,0.5,0.3333333333333333,16.666666666666664,2.0
Rex Holman,0.0,11.0,0.0,0.0,0.0,1.0
Reza Madadi,0.0,30.791666666666664,2.875,0.5,45.83333333333333,3.5
Reza Nasri,0.0,0.0,0.0,0.0,0.0,1.0
Rhys McKee,0.0,62.0,0.0,0.0,0.0,2.0
Ricardo Abreu,1.0,40.0,1.5,0.5,50.0,2.0
Ricardo Almeida,0.0,21.910714285714285,2.982142857142857,1.1607142857142856,58.92857142857143,5.5
Ricardo Funch,0.0,23.75,0.75,0.0,0.0,4.0
Ricardo Lamas,0.125,34.85416666666667,1.2430555555555556,0.5763888888888888,65.27777777777777,8.5
Ricardo Ramos,0.21428571428571427,33.904761904761905,1.5,0.2857142857142857,59.52380952380952,5.0
Ricardo Romero,0.0,5.25,0.25,0.5,25.0,1.5
Ricco Rodriguez,0.0,28.0,2.9,0.9,80.0,3.5
Rich Attonito,0.41666666666666663,25.583333333333332,0.5,0.0,58.33333333333333,2.5
Rich Clementi,0.0,15.357142857142858,1.4761904761904763,0.7619047619047619,54.76190476190476,5.0
Rich Franklin,0.5151515151515151,42.37373737373737,0.7171717171717171,0.09090909090909091,69.69696969696969,10.0
Richard Crunkilton,0.0,29.0,4.0,0.0,0.0,1.0
Richard Walsh,0.75,50.25,1.125,0.125,25.0,3.0
Richardson Moreira,0.0,9.0,0.0,0.0,0.0,2.0
Richie Hightower,0.0,20.0,1.0,0.0,0.0,1.0
Richie Smullen,0.0,7.0,2.0,0.0,0.0,1.0
Richie Vaculik,0.0,48.66666666666667,2.5,0.5,16.666666666666664,2.0
Rick Davis,0.0,5.0,0.0,0.0,0.0,1.0
Rick Story,0.369047619047619,50.45833333333333,1.994047619047619,0.7619047619047619,64.88095238095238,9.5
Ricky Glenn,0.25,56.5,0.3333333333333333,0.25,50.0,4.0
Ricky Rainey,0.0,12.5,0.0,0.0,0.0,1.0
Ricky Simon,0.375,32.5,4.208333333333334,0.41666666666666663,79.16666666666667,5.0
Ricky Turcios,0.5,73.75,1.5,0.25,75.0,1.5
Riki Fukuda,0.0,90.25,2.75,0.0,62.5,2.5
Rin Nakai,0.0,23.5,3.0,0.5,0.0,2.0
Rinat Fakhretdinov,0.5,44.0,6.0,0.0,100.0,1.0
Rinya Nakamura,2.0,11.0,0.0,0.0,100.0,1.0
Roan Carneiro,0.0,14.175,2.025,1.025,45.0,4.5
Rob Broughton,0.0,36.75,0.0,2.75,25.0,1.5
Rob Emerson,0.35,26.15,1.0,0.35,30.0,3.5
Rob Font,0.45,86.35,0.9,0.25,60.0,7.0
Rob Kimmons,0.0,13.083333333333332,0.9583333333333333,1.1666666666666665,41.666666666666664,3.5
Rob MacDonald,0.0,6.25,2.0,1.5,50.0,1.5
Rob Wilkinson,0.0,23.0,2.5,0.0,0.0,1.0
Rob Yundt,0.0,3.5,0.5,0.0,0.0,1.0
Robbie Lawler,0.38888888888888884,57.666666666666664,0.7,0.0,57.77777777777778,12.0
Robert Drysdale,0.0,0.0,1.0,3.0,0.0,1.0
Robert Lucarelli,0.0,2.0,1.0,1.0,0.0,1.0
Robert McDaniel,0.0,14.25,0.75,0.75,25.0,1.5
Robert Peralta,0.6666666666666666,42.83333333333333,0.3333333333333333,0.0,33.33333333333333,4.0
Robert Sanchez,0.0,6.666666666666667,1.6666666666666667,0.3333333333333333,33.33333333333333,3.0
Robert Whiteford,0.16666666666666666,26.5,1.25,0.0,33.33333333333333,2.5
Robert Whittaker,0.5397727272727273,64.55113636363637,0.8181818181818181,0.0,80.11363636363637,9.5
Roberto Traven,0.0,1.0,0.0,0.0,50.0,1.0
Rocky Lee,0.0,37.0,1.0,0.0,0.0,1.0
Rodney Wallace,0.0,21.25,7.25,1.0,0.0,1.5
Rodolfo Rubio Perez,0.0,17.0,2.0,0.0,0.0,1.0
Rodolfo Vieira,0.0,36.5,2.25,0.5833333333333333,58.33333333333333,2.5
Rodrigo Damm,0.0,50.79166666666667,0.5,0.29166666666666663,45.83333333333333,3.5
Rodrigo Nascimento,0.0,31.666666666666664,1.8333333333333333,0.6666666666666666,83.33333333333333,2.0
Rodrigo Ruas,0.0,11.0,0.0,0.0,0.0,1.0
Rodrigo de Lima,0.0,14.5,2.0,1.0,0.0,1.0
Roger Bowling,0.0,26.5,1.5,0.75,0.0,1.5
Roger Gracie,0.0,12.0,2.0,0.0,0.0,1.0
Roger Hollett,0.0,27.5,1.0,0.0,0.0,2.0
Roger Huerta,0.0,41.625,1.625,0.375,75.0,4.0
Roger Narvaez,0.5,28.75,0.0,1.0,50.0,1.5
Roger Zapata,0.0,28.0,0.0,1.0,0.0,1.0
Rogerio Bontorin,0.0,32.3,1.7,1.2,60.0,3.0
Rogerio Nogueira,0.30952380952380953,26.238095238095237,0.08333333333333333,0.15476190476190477,46.42857142857143,6.5
Roland Delorme,0.29166666666666663,22.291666666666664,1.6666666666666667,1.0,41.666666666666664,3.5
Roland Payne,0.0,3.0,1.0,0.0,0.0,1.0
Rolando Delgado,0.25,12.75,0.5,1.5,25.0,1.5
Rolando Dy,0.16666666666666666,41.16666666666667,0.16666666666666666,0.0,16.666666666666664,2.0
Roldan Sangcha'an,0.0,31.5,1.5,0.0,0.0,1.0
Rolles Gracie,0.0,15.0,1.0,0.0,0.0,1.0
Roman Bogatov,0.0,50.0,1.0,0.0,0.0,1.0
Roman Dolidze,0.5333333333333333,28.4,0.9666666666666667,1.1,73.33333333333333,4.0
Roman Kopylov,0.3333333333333333,64.0,0.6666666666666666,0.0,66.66666666666666,2.0
Roman Mitichyan,0.0,1.0,0.5,0.5,50.0,2.0
Roman Salazar,0.0,9.0,0.5,0.0,0.0,1.5
Romie Aram,1.0,24.0,2.0,0.0,0.0,1.0
Ron Faircloth,0.0,2.0,0.0,0.0,0.0,1.0
Ron Stallings,0.0,27.0,0.0,0.0,25.0,1.5
Ron Waterman,0.0,17.5,1.3333333333333335,0.5,66.66666666666666,2.0
Ron van Clief,0.0,0.0,0.0,0.0,0.0,1.0
Ronald Jhun,0.0,8.0,1.0,0.0,0.0,1.0
Ronda Rousey,0.3333333333333333,14.166666666666668,0.6666666666666666,0.4166666666666667,66.66666666666667,4.0
Rong Zhu,0.3333333333333333,58.666666666666664,3.3333333333333335,0.0,33.33333333333333,3.0
Ronnie Lawrence,1.0,46.0,5.0,0.0,66.66666666666666,3.0
Ronny Markes,0.0,26.416666666666664,2.333333333333333,0.5,66.66666666666666,2.5
Rony Jason,0.125,10.125,0.1875,0.25,25.0,4.5
Ronys Torres,0.0,13.0,4.0,0.5,0.0,2.0
Roosevelt Roberts,0.0,29.06666666666667,0.6333333333333333,0.4666666666666667,60.0,4.0
Roque Martinez,0.0,43.0,0.3333333333333333,0.3333333333333333,0.0,3.0
Rory MacDonald,0.1,50.425,1.5375,0.3875,67.5,6.5
Rory Markham,0.25,3.25,0.0,0.0,25.0,1.5
Rory Singer,0.0,25.5,0.16666666666666666,0.3333333333333333,33.33333333333333,2.0
Rose Namajunas,0.2875,51.325,1.675,0.625,71.25,6.5
Rosi Sexton,0.0,61.0,1.0,0.0,0.0,2.0
Ross Pearson,0.24375,42.85625,0.6,0.0,43.125,13.0
Ross Pointon,0.5,13.5,0.0,0.0,0.0,1.0
Rostem Akman,0.0,27.0,1.0,0.0,0.0,2.0
Rousimar Palhares,0.07142857142857142,10.385714285714286,1.0857142857142856,1.3142857142857143,60.0,6.0
Roxanne Modafferi,0.08333333333333333,51.83333333333333,1.3333333333333333,0.08333333333333333,33.33333333333333,6.0
Roy Nelson,0.4943181818181818,23.653409090909093,0.8125,0.045454545454545456,46.022727272727266,9.5
Royce Alger,0.0,7.0,1.0,0.0,0.0,1.0
Royce Gracie,0.0,3.6,0.4,1.2,80.0,5.0
Royston Wee,0.0,14.666666666666666,3.0,0.0,66.66666666666666,3.0
Ruan Potts,0.0,5.666666666666667,0.3333333333333333,1.0,0.0,3.0
Rudyard Moncayo,0.0,0.0,0.0,0.0,0.0,1.0
Ruslan Magomedov,0.25,63.0,0.25,0.0,100.0,1.5
Russell Doane,0.2,19.1,1.7,0.4666666666666667,43.33333333333333,4.0
Rustam Khabilov,0.1,26.5125,3.375,0.1,77.5,6.5
Ryan Bader,0.33333333333333337,28.020833333333332,2.145833333333333,0.3541666666666667,72.91666666666667,10.0
Ryan Benoit,0.55,33.9,0.25,0.375,35.0,4.5
Ryan Couture,0.0,37.0,0.5,0.0,0.0,2.0
Ryan Hall,0.5,30.375,0.125,1.375,87.5,3.0
Ryan Janes,0.0,81.75,0.25,0.0,50.0,2.0
Ryan Jensen,0.125,12.5,0.5,0.625,25.0,4.0
Ryan Jimmo,0.4,28.35,0.2,0.0,30.0,3.5
Ryan LaFlare,0.2,42.7,2.1,0.2,70.0,5.0
Ryan MacDonald,0.0,22.5,0.0,0.0,0.0,2.0
Ryan Madigan,0.0,0.0,0.0,0.0,0.0,1.0
Ryan McGillivray,0.0,19.0,0.0,0.0,0.0,1.0
Ryan Parker,0.0,0.0,0.0,0.0,0.0,1.0
Ryan Roberts,0.0,0.0,0.0,0.0,0.0,1.0
Ryan Spann,0.2777777777777778,17.27777777777778,0.3333333333333333,0.7777777777777778,83.33333333333333,5.0
Ryan Thomas,0.0,13.5,2.5,1.0,0.0,1.0
Ryo Chonan,0.0,33.0,0.3333333333333333,0.0,50.0,2.0
Sabah Homasi,0.0,28.25,1.25,0.0,0.0,1.5
Sabina Mazo,0.1,68.05,0.4,0.1,30.0,3.5
Saeed Hosseini,0.0,1.0,0.0,1.0,0.0,1.0
Sage Northcutt,0.26666666666666666,35.56666666666667,1.1,0.3666666666666667,73.33333333333333,4.0
Sai Wang,0.0,47.5,0.0,0.0,50.0,2.0
Said Nurmagomedov,0.1,29.866666666666667,0.7,1.0,73.33333333333333,4.0
Saidyokub Kakhramonov,0.0,26.333333333333332,5.666666666666667,1.6666666666666667,66.66666666666666,3.0
Saimon Oliveira,0.0,29.0,0.0,2.0,0.0,2.0
Sako Chivitchian,0.0,36.0,0.0,0.0,0.0,1.0
Salim Touahri,0.0,38.0,0.0,0.0,0.0,1.5
Sam Adkins,0.0,0.0,0.0,0.0,33.33333333333333,2.0
Sam Alvey,0.27622377622377625,31.958041958041957,0.038461538461538464,0.038461538461538464,40.55944055944056,12.0
Sam Fulton,0.0,1.0,0.0,0.0,0.0,1.0
Sam Hoger,0.125,15.75,0.625,1.5,25.0,2.5
Sam Hughes,0.0,54.875,1.0,0.0,37.5,3.0
Sam Patterson,0.0,2.0,0.0,0.0,0.0,1.0
Sam Sicilia,0.05555555555555555,23.38888888888889,1.1111111111111112,0.4444444444444444,38.888888888888886,6.0
Sam Stout,0.15000000000000002,49.75,0.5,0.1,45.0,10.0
Sammy Morgan,0.0,4.5,0.0,0.5,0.0,1.0
Samy Schiavo,0.0,13.5,0.5,0.5,0.0,1.0
Sanae Kikuta,0.0,8.0,2.0,2.0,100.0,1.0
Santiago Ponzinibbio,0.625,54.5625,0.375,0.0,68.75,8.0
Saparbeg Safarov,0.0,32.333333333333336,0.8333333333333334,0.0,16.666666666666664,2.0
Sara McMann,0.05555555555555555,20.083333333333336,2.3333333333333335,0.29166666666666663,52.77777777777778,6.5
Sarah Alpar,0.0,26.5,1.0,0.0,0.0,1.0
Sarah Frota,0.0,20.5,0.0,0.0,0.0,2.0
Sarah Kaufman,0.0,95.25,0.5,0.0,25.0,2.0
Sarah Moras,0.0,28.7,0.575,0.7,35.0,4.5
Sasha Palatnikov,0.0,46.333333333333336,0.3333333333333333,0.0,33.33333333333333,3.0
Satoshi Honma,0.0,6.0,0.0,1.0,0.0,1.0
Scott Adams,0.0,0.0,1.0,4.0,100.0,1.0
Scott Askham,0.5,39.125,0.375,0.5,25.0,3.0
Scott Baker,0.0,0.0,1.0,0.0,0.0,1.0
Scott Bessac,0.0,1.0,0.0,2.0,50.0,2.0
Scott Ferrozzo,0.0,24.75,1.0,0.5,58.33333333333333,2.5
Scott Fiedler,0.0,3.0,0.0,0.0,0.0,1.0
Scott Holtzman,0.2976190476190476,55.83333333333333,1.5952380952380953,0.15476190476190477,52.38095238095238,6.5
Scott Jorgensen,0.1,31.785714285714285,1.7285714285714286,0.17142857142857143,34.285714285714285,6.0
Scott Junk,0.0,17.0,0.0,0.0,0.0,1.0
Scott Morris,0.0,0.5,0.5,0.5,50.0,2.0
Scott Smith,0.3333333333333333,12.0,0.0,1.0,16.666666666666664,2.0
Sean Alvarez,0.0,6.0,0.0,0.0,0.0,1.0
Sean Brady,0.1,44.9,2.2,1.2,90.0,3.0
Sean Daugherty,0.0,0.0,0.0,0.0,0.0,1.0
Sean Gannon,0.0,0.0,0.0,0.0,0.0,1.0
Sean McCorkle,0.0,5.0,0.75,1.0,25.0,1.5
Sean O'Connell,0.41666666666666663,41.958333333333336,0.0,0.25,33.33333333333333,3.5
Sean O'Malley,0.5476190476190476,61.5,0.21428571428571427,0.21428571428571427,76.19047619047618,5.0
Sean Pierson,0.16666666666666666,49.66666666666667,0.3333333333333333,0.3333333333333333,66.66666666666666,3.0
Sean Salmon,0.0,5.5,1.0,0.0,0.0,1.0
Sean Sherk,0.0,34.583333333333336,4.166666666666667,0.3333333333333333,66.66666666666667,6.0
Sean Soriano,0.0,38.666666666666664,1.25,0.0,0.0,2.5
Sean Spencer,0.43333333333333335,59.0,0.1,0.0,36.666666666666664,4.0
Sean Strickland,0.2222222222222222,83.11111111111111,1.0,0.2222222222222222,72.22222222222223,9.0
Sean Woodson,0.25,89.125,0.0,0.375,75.0,2.5
Sedriques Dumas,0.0,20.0,0.0,0.0,0.0,1.0
Semmy Schilt,1.0,8.0,0.0,0.0,50.0,1.0
Seo Hee Ham,0.0,72.66666666666667,0.0,0.5,16.666666666666664,2.0
Sergei Pavlovich,1.0,18.166666666666664,0.0,0.0,83.33333333333333,3.0
Sergey Khandozhko,1.0,44.666666666666664,0.6666666666666666,0.0,66.66666666666666,3.0
Sergey Morozov,0.2,37.4,3.0,0.0,60.0,5.0
Serghei Spivac,0.0,30.4,2.7,0.30000000000000004,70.0,5.0
Sergio Moraes,0.05,29.25,1.075,0.4,62.5,7.0
Sergio Pettis,0.1,59.05555555555556,0.9777777777777777,0.4111111111111111,67.77777777777777,7.0
Seth Baczynski,0.19642857142857142,32.32142857142857,0.48214285714285715,0.4107142857142857,41.07142857142857,5.5
Seth Petruzelli,0.5,16.5,0.25,1.25,0.0,2.0
SeungGuk Choi,1.0,20.0,0.0,0.0,0.0,1.0
SeungWoo Choi,0.5,34.58333333333333,0.75,0.0,25.0,4.0
Shamar Bailey,0.0,26.0,2.5,0.0,50.0,1.5
Shamil Abdurakhimov,0.125,20.895833333333336,1.0625,0.16666666666666666,41.666666666666664,5.5
Shamil Gamzatov,0.0,49.5,0.0,0.0,50.0,1.0
Shana Dobson,0.16666666666666666,30.0,0.5,0.0,33.33333333333333,3.0
Shane Burgos,0.5892857142857143,95.98214285714286,0.3392857142857143,0.2857142857142857,67.85714285714286,5.5
Shane Campbell,0.0,31.375,0.5,0.0,12.5,2.5
Shane Carwin,0.6666666666666666,21.833333333333332,0.3333333333333333,0.0,66.66666666666666,3.0
Shane Howell,0.0,11.0,0.0,0.0,0.0,1.0
Shane Nelson,0.25,15.75,1.0,1.25,50.0,2.0
Shane Primm,0.0,7.0,1.0,0.0,0.0,1.0
Shane Roller,0.125,19.5,1.0,0.25,37.5,3.0
Shane Young,0.16666666666666666,62.0,0.5,0.0,33.33333333333333,3.0
Shane del Rosario,0.0,23.0,0.5,1.0,0.0,1.0
Shanna Young,0.0,35.0,0.0,0.5,25.0,2.0
Shannon Gugerty,0.0,7.666666666666667,0.9166666666666666,1.75,41.666666666666664,2.5
Shannon Ross,0.0,1.0,0.0,0.0,0.0,1.0
Shavkat Rakhmonov,0.16666666666666666,40.833333333333336,0.8333333333333333,0.8333333333333333,100.0,2.5
Shawn Jordan,0.30952380952380953,20.595238095238095,0.6428571428571429,0.0,52.38095238095238,5.0
Shayilan Nuerdanbieke,0.6666666666666666,32.333333333333336,2.5,0.0,83.33333333333333,2.0
Shayna Baszler,0.0,4.5,0.5,0.5,0.0,1.0
Sheila Gaff,0.0,5.0,0.0,0.0,0.0,2.0
Sheldon Westcott,0.0,21.0,2.0,0.0,33.33333333333333,3.0
Sherman Pendergarst,0.0,4.0,1.0,0.0,0.0,1.0
Sheymon Moraes,0.4,37.6,0.0,0.0,40.0,5.0
Shinsho Anzai,0.0,18.0,0.6666666666666666,0.0,33.33333333333333,2.0
Shonie Carter,0.25,19.25,1.25,0.0,37.5,3.0
Shunichi Shimizu,0.0,2.0,0.0,0.0,0.0,1.0
Sijara Eubanks,0.1,57.8,1.7,0.3,50.0,5.0
Silvana Gomez Juarez,0.5,24.5,0.0,0.0,25.0,2.0
Simeon Thoresen,0.0,38.0,0.75,0.75,25.0,1.5
Sione Latu,0.0,9.0,1.0,0.0,100.0,1.0
Sirwan Kakai,0.5,53.5,4.0,0.0,50.0,2.0
Siyar Bahadurzada,0.5666666666666667,31.866666666666667,0.9333333333333333,0.2,46.666666666666664,4.0
Soa Palelei,0.0,19.3,1.65,0.0,55.0,3.5
Sodiq Yusuff,0.25,46.33333333333333,0.125,0.4583333333333333,83.33333333333333,3.5
Solomon Hutcherson,0.0,11.0,1.0,0.0,0.0,1.0
Song Kenan,0.55,39.05,0.2,0.0,55.0,3.5
Song Yadong,0.4642857142857143,48.85714285714286,0.4107142857142857,0.19642857142857142,73.21428571428572,5.5
Spencer Fisher,0.17424242424242425,38.46212121212122,0.44696969696969696,0.6439393939393939,52.272727272727266,8.5
Spike Carlyle,0.0,26.666666666666668,2.3333333333333335,0.3333333333333333,33.33333333333333,3.0
Stanislav Nedkov,0.6666666666666666,24.666666666666664,0.8333333333333334,0.0,50.0,2.0
Stefan Sekulic,0.0,27.5,2.0,0.5,0.0,2.0
Stefan Struve,0.13025210084033612,26.701680672268907,0.2899159663865546,0.9957983193277311,50.84033613445378,12.0
Stephan Bonnar,0.13392857142857142,30.473214285714285,1.1517857142857144,0.875,53.57142857142857,7.5
Stephanie Egger,0.0,13.083333333333332,1.5833333333333335,0.41666666666666663,58.33333333333333,2.5
Stephen Bass,0.0,73.0,0.0,0.0,0.0,1.0
Stephen Thompson,0.5397727272727273,63.30113636363636,0.26136363636363635,0.0,63.06818181818181,9.5
Steve Berger,0.0,6.0,0.5,0.75,0.0,1.5
Steve Bosse,0.3333333333333333,32.666666666666664,0.3333333333333333,0.0,66.66666666666666,3.0
Steve Bruno,0.0,14.75,1.5,0.25,25.0,1.5
Steve Byrnes,0.0,18.0,3.0,4.0,0.0,1.0
Steve Cantwell,0.0,41.75,0.5,0.5,12.5,3.0
Steve Garcia,0.75,22.75,1.0,0.25,50.0,2.0
Steve Jennum,0.0,8.0,1.25,0.5,75.0,1.5
Steve Judson,0.0,7.0,0.0,0.0,0.0,2.0
Steve Kennedy,0.0,20.5,1.5,0.0,0.0,1.0
Steve Lopez,0.0,14.5,0.0,0.0,0.0,2.0
Steve Montgomery,0.0,43.0,0.0,0.0,0.0,2.0
Steve Nelmark,0.0,7.5,1.0,0.5,50.0,1.5
Steve Steinbeiss,0.0,46.0,0.0,0.0,0.0,1.0
Steve Vigneault,0.0,6.0,0.0,0.0,0.0,1.0
Steven Graham,0.0,0.0,0.5,0.5,50.0,1.0
Steven Koslow,0.0,11.0,5.0,1.0,0.0,1.0
Steven Peterson,0.125,65.0,1.25,0.75,37.5,4.0
Steven Siler,0.0625,34.375,0.1875,0.625,31.25,4.5
Stevie Lynch,0.0,7.0,0.0,0.0,0.0,1.0
Stevie Ray,0.08333333333333333,41.95,0.5833333333333334,0.45,63.33333333333333,5.5
Stipe Miocic,0.3701298701298701,53.0,1.551948051948052,0.0,79.22077922077922,9.0
Sultan Aliev,0.0,15.0,1.5,0.0,66.66666666666666,2.0
Suman Mokhtarian,0.0,19.0,0.0,0.0,0.0,1.0
Sumudaerji,0.3333333333333333,43.66666666666667,0.16666666666666666,0.5,58.33333333333333,2.5
Sung Bin Jo,0.0,21.0,1.0,1.0,0.0,1.0
Syuri Kondo,0.0,61.5,0.0,0.25,25.0,2.0
TJ Brown,0.0,46.833333333333336,3.0,1.5,49.99999999999999,3.0
TJ Dillashaw,0.5125,62.275,1.3125,0.7125,73.75,9.0
TJ Grant,0.4107142857142857,41.30357142857143,1.4285714285714286,0.5714285714285714,73.21428571428572,5.5
TJ Laramie,0.0,7.5,0.5,0.0,0.0,2.0
TJ O'Brien,0.0,30.0,0.5,0.0,0.0,1.0
TJ Waldburger,0.2,15.0,1.4666666666666668,2.1666666666666665,53.33333333333333,4.0
Tabatha Ricci,0.0,37.0,3.5,0.25,75.0,4.0
Tae Hyun Bang,0.6,33.2,0.4,0.4,40.0,5.0
Tafon Nchukwi,0.16666666666666666,61.75,0.75,0.0,33.33333333333333,2.5
Tagir Ulanbekov,0.0,39.5,3.0,0.75,75.0,2.0
Tai Bowden,0.0,4.0,0.0,0.0,50.0,1.0
Tai Tuivasa,0.7222222222222222,25.055555555555557,0.0,0.0,65.27777777777777,6.5
Taila Santos,0.5,43.33333333333333,2.5,1.5,66.66666666666666,3.0
Takanori Gomi,0.125,26.125,0.0625,0.0,28.75,6.5
Takashi Sato,0.375,19.75,0.25,0.0,37.5,3.0
Takenori Sato,0.0,0.5,0.0,0.0,0.0,1.0
Takeya Mizugaki,0.3,52.625,1.1,0.05,62.5,7.0
Talita Bernardo,0.0,43.5,1.5,0.5,25.0,2.0
Tamdan McCrory,0.0,17.3,1.2,1.175,42.5,4.5
Tamires Vidal,1.0,17.0,0.0,0.0,100.0,1.0
Tanner Boser,0.3333333333333333,43.41666666666667,0.0,0.0,50.0,4.0
Tarec Saffiedine,0.3,57.6,0.4,0.1,60.0,3.0
Tateki Matsuda,0.0,48.0,0.0,0.0,0.0,1.0
Tatiana Suarez,0.0,42.666666666666664,4.0,0.5,100.0,3.0
Tatsuro Taira,0.3333333333333333,26.666666666666668,1.6666666666666667,2.3333333333333335,100.0,3.0
Tatsuya Kawajiri,0.0,22.666666666666664,3.0,0.3333333333333333,49.99999999999999,3.0
Taylor Lapilus,0.5,48.5,0.5,0.5,75.0,2.0
Te Edwards,0.5,14.0,0.5,0.0,0.0,1.0
Tecia Torres,0.07142857142857142,65.6875,0.5982142857142857,0.0625,60.714285714285715,7.5
Tedd Williams,0.5,17.0,0.5,0.0,50.0,1.0
Teemu Packalen,0.16666666666666666,8.666666666666666,0.5,0.3333333333333333,16.666666666666664,2.0
Tereza Bleda,0.0,18.0,1.0,2.0,0.0,1.0
Terrance McKinney,0.25,14.625,0.375,0.25,37.5,2.5
Terrion Ware,0.0,60.25,0.5,0.0,0.0,2.0
Terry Etim,0.14285714285714285,19.892857142857142,0.3214285714285714,0.9285714285714286,53.57142857142857,5.5
Terry Martin,0.125,19.375,1.375,0.0,37.5,3.0
Teruto Ishihara,0.9285714285714286,34.464285714285715,0.21428571428571427,0.0,39.285714285714285,4.5
Thaddeus Luster,0.0,0.0,0.0,0.0,0.0,1.0
Thales Leites,0.16666666666666666,26.333333333333332,1.8194444444444446,0.9444444444444444,62.5,10.5
Themba Gorimbo,0.0,6.0,2.0,0.0,0.0,1.0
Thiago Alves,0.5676470588235294,40.53823529411765,0.5352941176470588,0.21764705882352942,60.588235294117645,13.5
Thiago Moises,0.0,25.5,1.2,1.0,60.0,5.0
Thiago Perpetuo,0.75,26.0,1.0,0.0,25.0,1.5
Thiago Santos,0.6,37.042857142857144,0.5142857142857143,0.03571428571428571,58.57142857142857,12.0
